"year","jupas_code","jupas_href","institute","prog_chi","prog_eng","prog_short","funding","req_min_chi","req_min_eng","req_min_ls","req_min_mathsc","prog_duration","prog_level","prog_interview","prog_intake","prog_url","req_min_desc","prog_contact","req_min_electivenote","req_min_electives","requires","apl_accept","apl_subjects","first_any","first_m1m2","first_bio","first_chem","first_phy","first_ict","first_bafsa","first_bafsb","first_econ","first_geog","first_chist","first_hist","first_clit","first_elit","first_mus","first_va","second_any","second_m1m2","second_bio","second_chem","second_phy","second_ict","second_bafsa","second_bafsb","second_econ","second_geog","second_chist","second_hist","second_clit","second_elit","second_mus","second_va","req_fixed_subjects","one_following_count","any_one","two_compulsory","any_two","hku_m1m2_workaround"
"2023",JS5300,https://www.jupas.edu.hk/tc/programme/hkust/JS5300,HKUST,工商管理,Business and Management,B&M,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,No,"377",http://bmundergrad.hkust.edu.hk/  https://join.hkust.edu.hk/,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.","Undergraduate Recruitment & Admissions, HKUST Business School   Email: bmadmit@ust.hk    Tel: (852) 2358 6005","","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5311,https://www.jupas.edu.hk/tc/programme/hkust/JS5311,HKUST,工商管理學士（經濟學）,BBA in Economics,ECON,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,No,"125(Combined intake for programs JS5311, JS5314, JS5315, JS5316 & JS5317)",https://econ.hkust.edu.hk/programs-n-courses/econ/econintroduction  https://bmundergrad.hkust.edu.hk/admissions/program-overview/proghighlight,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.","Undergraduate Recruitment & Admissions, HKUST Business School   Email: bmadmit@ust.hk    Tel: (852) 2358 6005","","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5312,https://www.jupas.edu.hk/tc/programme/hkust/JS5312,HKUST,工商管理學士（金融學）,BBA in Finance,FINA,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,No,"30",https://fina.hkust.edu.hk/programs/bba-in-finance/bba-fina-overview  https://bmundergrad.hkust.edu.hk/admissions/program-overview/proghighlight,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.","Undergraduate Recruitment & Admissions, HKUST Business School   Email: bmadmit@ust.hk    Tel: (852) 2358 6005","","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5313,https://www.jupas.edu.hk/tc/programme/hkust/JS5313,HKUST,工商管理學士（環球商業管理）,BBA in Global Business,GBUS,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,Yes (on a selective basis),"26",https://gbus.ust.hk  https://bmundergrad.hkust.edu.hk/admissions/program-overview/proghighlight,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects. Level 5 or above in English Language is normally expected. Interview is compulsory for admissions.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.","Undergraduate Recruitment & Admissions, HKUST Business School   Email: bmadmit@ust.hk    Tel: (852) 2358 6005","","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5314,https://www.jupas.edu.hk/tc/programme/hkust/JS5314,HKUST,工商管理學士（資訊系統學）,BBA in Information Systems,IS,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,No,"125(Combined intake for programs JS5311, JS5314, JS5315, JS5316 & JS5317)",https://isom.hkust.edu.hk/programs-n-courses/ug-programs/bba-in-is/curriculum  https://bmundergrad.hkust.edu.hk/admissions/program-overview/proghighlight,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.","Undergraduate Recruitment & Admissions, HKUST Business School   Email: bmadmit@ust.hk    Tel: (852) 2358 6005","","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5315,https://www.jupas.edu.hk/tc/programme/hkust/JS5315,HKUST,工商管理學士（管理學）,BBA in Management,MGMT,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,No,"125(Combined intake for programs JS5311, JS5314, JS5315, JS5316 & JS5317)",https://mgmt.hkust.edu.hk/programs-n-courses/ug-programs/why-study-management  https://bmundergrad.hkust.edu.hk/admissions/program-overview/proghighlight,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.","Undergraduate Recruitment & Admissions, HKUST Business School   Email: bmadmit@ust.hk    Tel: (852) 2358 6005","","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5316,https://www.jupas.edu.hk/tc/programme/hkust/JS5316,HKUST,工商管理學士（市場學）,BBA in Marketing,MARK,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,No,"125(Combined intake for programs JS5311, JS5314, JS5315, JS5316 & JS5317)",https://mark.hkust.edu.hk/programs-n-courses/ug-programs/introduction  https://bmundergrad.hkust.edu.hk/admissions/program-overview/proghighlight,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/. Â","Undergraduate Recruitment & Admissions, HKUST Business School   Email: bmadmit@ust.hk    Tel: (852) 2358 6005","","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5317,https://www.jupas.edu.hk/tc/programme/hkust/JS5317,HKUST,工商管理學士（營運管理學）,BBA in Operations Management,OM,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,No,"125(Combined intake for programs JS5311, JS5314, JS5315, JS5316 & JS5317)",https://isom.hkust.edu.hk/programs-n-courses/ug-programs/bba-in-om  https://bmundergrad.hkust.edu.hk/admissions/program-overview/proghighlight,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.","Undergraduate Recruitment & Admissions, HKUST Business School   Email: bmadmit@ust.hk    Tel: (852) 2358 6005","","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5318,https://www.jupas.edu.hk/tc/programme/hkust/JS5318,HKUST,工商管理學士（專業會計學）,BBA in Professional Accounting,ACCT,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,No,"60",https://acct.hkust.edu.hk/programs-and-courses/ug-programs/ugoverview  https://bmundergrad.hkust.edu.hk/admissions/program-overview/proghighlight,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.","Undergraduate Recruitment & Admissions, HKUST Business School   Email: bmadmit@ust.hk    Tel: (852) 2358 6005","","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5331,https://www.jupas.edu.hk/tc/programme/hkust/JS5331,HKUST,理學士（經濟及金融學）,BSc in Economics and Finance,ECOF,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,Yes (on a selective basis),"26",https://econ.hkust.edu.hk/programs-n-courses/ecof/introduction  https://bmundergrad.hkust.edu.hk/admissions/program-overview/proghighlight,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects. Interview is compulsory for admissions.  For more details about admissions score calculation, please refer to:Â https://join.hkust.edu.hk/admissions/jupas/.","Undergraduate Recruitment & Admissions, HKUST Business School   Email: bmadmit@ust.hk    Tel: (852) 2358 6005","","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5332,https://www.jupas.edu.hk/tc/programme/hkust/JS5332,HKUST,理學士（量化金融學）,BSc in Quantitative Finance,QFIN,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,Yes (on a selective basis),"20",https://fina.hkust.edu.hk/programs/bsc-in-quantitative-finance/bsc-qf-overview  https://bmundergrad.hkust.edu.hk/admissions/program-overview/proghighlight,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects. Interview is compulsory for admissions.  For more details about admissions score calculation, please refer to:Â https://join.hkust.edu.hk/admissions/jupas/.","Undergraduate Recruitment & Admissions, HKUST Business School   Email: bmadmit@ust.hk    Tel: (852) 2358 6005","","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5411,https://www.jupas.edu.hk/tc/programme/hkust/JS5411,HKUST,理學士（環球中國研究）,BSc in Global China Studies,GCS,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,Yes (on a selective basis),"50",https://shss.hkust.edu.hk/ug/major/gcs  https://join.hkust.edu.hk/,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects. Grade C or above in Category C (Other Languages) subjects will also be considered as 2nd Elective.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.",Global China Studies Program Office   Email: gcspgm@ust.hk    Tel: (852) 2358 8023,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5412,https://www.jupas.edu.hk/tc/programme/hkust/JS5412,HKUST,理學士（定量社會數據分析）,BSc in Quantitative Social Analysis,QSA,UGC-funded,3,3,Attained,3,"4 years",Bachelor's Degree,Yes (on a selective basis),"28",https://shss.hkust.edu.hk/ug/major/qsa  https://join.hkust.edu.hk,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.",Quantitative Social Analysis Program Office   Email: qsapgm@ust.hk    Tel: (852) 2358 8438,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5711,https://www.jupas.edu.hk/tc/programme/hkust/JS5711,HKUST,理學士（綜合系統與設計）,BSc in Integrative Systems and Design,ISDN,UGC-funded,3,3,Attained,3,"4 years",Bachelor's Degree,Yes (on a selective basis),"25",https://isd.hkust.edu.hk/academics/bsc-in-integrative-systems-and-design-isd  http://join.hkust.edu.hk/,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects. Candidates applying for admission to the BSc in ISD (ISDN) program are required to upload a Design and Technology Project experience document (DTP), describing school or personal-initiated projects and extra-curricular activities. It highlights candidatesâ previous project work detailing the how, why and what of the projects. Students may extract relevant materials from their Student Learning Profile (SLP) or Other Experiences and Achievements (OEA) to be included as part of the DTP. Note that the submission of DTP is MANDATORY; candidates who fail to submit the DTP will not be considered for the application. Detailed guidelines and deadlines for submission can be found at http://isd.ust.hk/education/bsc-in-integrative-systems-and-design/. The shortlisted candidate will be invited for the MANDATORY Interview/Team-based Design Challenge. For the format and schedule of the Interview/Team-based Design Challenge, please visit: http://isd.ust.hk/education/bsc-in-integrative-systems-and-design/.  For more details about admissions score calculation, please refer to:Â https://join.hkust.edu.hk/admissions/jupas/.",Division of Integrative Systems and Design   Email: isd@ust.hk    Tel: (852) 3469 2723,"","","",0,"",,3,3,3,3,3,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,,
"2023",JS5811,https://www.jupas.edu.hk/tc/programme/hkust/JS5811,HKUST,理學士（生物科技及商學）,BSc in Biotechnology and Business,BIBU,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,Yes (on a selective basis),"26",https://bibu.hkust.edu.hk/  http://join.hkust.edu.hk/,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjectsÂ and Mathematics Extended Module 1 or 2.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.",School of Science   Email: ugscience@ust.hk    Tel: (852) 2358 5065,"","","",0,"",,,3,3,,,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,1,,
"2023",JS5812,https://www.jupas.edu.hk/tc/programme/hkust/JS5812,HKUST,理學士（環境管理及科技）,BSc in Environmental Management and Technology,EVMT,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,Yes (on a selective basis),"16",http://envr.ust.hk/evmt/  http://join.hkust.edu.hk/,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects. Grade C or above in Category C (Other Languages) subjects will also be considered as 2nd Elective.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.",Ms Sharon Chong   Email: evmt@ust.hk    Tel: (852) 2358 8363,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5813,https://www.jupas.edu.hk/tc/programme/hkust/JS5813,HKUST,理學士（數學與經濟學）,BSc in Mathematics and Economics,MAEC,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,Yes (on a selective basis),"16",https://maec.hkust.edu.hk/  https://join.hkust.edu.hk/,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.",School of Science   Email: ugscience@ust.hk    Tel: (852) 2358 5065,"","","",0,"",,3,3,3,3,,,,3,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,1,,
"2023",JS5814,https://www.jupas.edu.hk/tc/programme/hkust/JS5814,HKUST,理學士（風險管理及商業智能學）,BSc in Risk Management and Business Intelligence,RMBI,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,Yes (on a selective basis),"23",https://rmbi.hkust.edu.hk/  https://bmundergrad.hkust.edu.hk/admissions/program-overview/proghighlight,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects. Interview is compulsory for admissions.  For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.",RMBI Program Office   Email: joinrmbi@ust.hk    Tel: (852) 3469 2399,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS7301,https://www.jupas.edu.hk/tc/programme/lingnanu/JS7301,LingnanU,社會科學(榮譽)學士 - 經濟學,Bachelor of Social Sciences (Honours) - Economics,BSocSc (Hons) Economics,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,May require interview and/or test,"15Subject to University's Approval.",https://www.ln.edu.hk/econ/en/,"",Registry (Undergraduate Admissions Office)   Email: UGadm@LN.edu.hk    Tel: (852) 2616 8750,"","","",0,"",,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,0,,1,1,
"2023",JS5822,https://www.jupas.edu.hk/tc/programme/hkust/JS5822,HKUST,理學士（可持續發展及綠色金融）,BSc in Sustainable and Green Finance,SGFN,UGC-funded,3,4,Attained,3,"4 years",Bachelor's Degree,Yes (on a selective basis),"18",https://sgfn.hkust.edu.hk  https://bmundergrad.hkust.edu.hk/admissions/program-overview/proghighlight,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects. Interview is compulsory for admissions.  For more details about admissions score calculation, please refer to:Â https://join.hkust.edu.hk/admissions/jupas/.",SGFN Program Office   Email: sgfn@ust.hk    Tel: (852) 2358 8223,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,1,
"2023",JS5901,https://www.jupas.edu.hk/tc/programme/hkust/JS5901,HKUST,科技及管理學雙學位課程,BEng/BSc & BBA Dual Degree Program in Technology & Management,T&M-DDP,UGC-funded,3,4,Attained,3,"5 years",Bachelor's Degree,Yes (on a selective basis),"22",https://techmgmt.hkust.edu.hk/  http://join.hkust.edu.hk/,"Notes:  The result(s) of Liberal Studies (Level 2 or above) achieved in previous sitting(s) will also be considered. The above subjects refer to Category A subjects. Interview is compulsory for admissions.Â   For more details about admissions score calculation, please refer to: https://join.hkust.edu.hk/admissions/jupas/.",Ms Yoyo Lau   Email: techmgmt@ust.hk    Tel: (852) 2358 8989,"","","",0,"",,3,3,3,3,3,,,,,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,,
"2023",JS6004,https://www.jupas.edu.hk/tc/programme/hku/JS6004,HKU,建築學文學士,Bachelor of Arts in Architectural Studies,BA(AS),UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,Yes (on a selective basis),"54",https://www.arch.hku.hk/baas/,"Candidates are required to take part in the Aptitude Exercise. The exercise allows candidates to demonstrate their interest and capacity for architectural thinking. The criteria measured by the exercise include: capacity to conceptualize, creativity, curiosity, analytical ability, daring, rigor, intelligence, intuition, openness, perseverance, spatial sensibility and sociability. The exercise proposes a new question every year and is completed at home and submitted as a digital upload through the programme website. Instructions for taking part in the Aptitude Exercise will be sent to all potential candidates via e-mail and posted on the programme website.The calculation of programme score considers category A subjects and may include Mathematics Extended Module 1 or 2 or category C subject whichever is higher. Please refer to hku.hk/dse for details.The result(s) of Liberal Studies, Combined Science and Integrated Science achieved in previous sitting(s) will also be considered.",Faculty of Architecture   Email: faculty@arch.hku.hk    Tel: +852 3917 2149,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,,1
"2023",JS6016,https://www.jupas.edu.hk/tc/programme/hku/JS6016,HKU,理學士(測量學),Bachelor of Science in Surveying,BSc(Surv),UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,No,"42",https://www.arch.hku.hk/bsurv/,"The calculation of programme score considers category A subjects and may include Mathematics Extended Module 1 or 2 or category C subject whichever is higher. Please refer toÂ hku.hk/dseÂ for details.The result(s) of Liberal Studies, Combined Science and Integrated Science achieved in previous sitting(s) will also be considered.",Faculty of Architecture   Email: faculty@arch.hku.hk    Tel: +852 3917 2149,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,,1
"2023",JS6028,https://www.jupas.edu.hk/tc/programme/hku/JS6028,HKU,園境學文學士,Bachelor of Arts in Landscape Studies,BA(LS),UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,Yes (on a selective basis),"12",https://www.arch.hku.hk/bals/,"Candidates are required to take part in the Creative Design Response, a short exercise designed to allow candidates to express their creativity and independent thinking. The criteria measured by the exercise include critical analysis, creative problem-solving, and self-organization. The exercise proposes a new question every year and is completed at home and submitted as a digital upload through the programme website. Instructions for taking part in the Creative Design Response brief will be sent to all potential candidates via e-mail and posted on the programme website. Shortlisted candidates will be invited for an interview. Candidates are strongly encouraged to show a portfolio of creative work (which may include drawing, painting, collage, sculpture, creative writing, video, multi-media work) during the interview. The calculation of programme score considers category A subjects and may include Mathematics Extended Module 1 or 2 or category C subject whichever is higher. Please refer toÂ hku.hk/dseÂ for details.The result(s) of Liberal Studies, Combined Science and Integrated Science achieved in previous sitting(s) will also be considered.",Faculty of Architecture   Email: faculty@arch.hku.hk    Tel: +852 3917 2149,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,,1
"2023",JS6042,https://www.jupas.edu.hk/tc/programme/hku/JS6042,HKU,文學士(城市研究),Bachelor of Arts in Urban Studies,BA(US),UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,Yes (on a selective basis),"17",https://www.arch.hku.hk/baus/,"The calculation of programme score considers category A subjects and may include Mathematics Extended Module 1 or 2 or category C subject whichever is higher. Please refer toÂ hku.hk/dseÂ for details.The result(s) of Liberal Studies, Combined Science and Integrated Science achieved in previous sitting(s) will also be considered.",Faculty of Architecture   Email: dupad@hku.hk    Tel: +852 3917 2721,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,,1
"2023",JS6054,https://www.jupas.edu.hk/tc/programme/hku/JS6054,HKU,文學士,Bachelor of Arts,BA,UGC-funded,3,3,Attained,2,"4 years",Bachelor's Degree,No,"289",http://www.ug.arts.hku.hk,"The calculation of programme score considers category A subjects and may include Mathematics Extended Module 1 or 2 or category C subject whichever is higher. Please refer toÂ hku.hk/dseÂ for details.The result(s) of Liberal Studies, Combined Science and Integrated Science achieved in previous sitting(s) will also be considered.",Faculty of Arts   Email: arts@hku.hk    Tel: +852 3917 8977,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,,1
"2023",JS6066,https://www.jupas.edu.hk/tc/programme/hku/JS6066,HKU,文學士及教育學士(語文教育) - 英文教育 (雙學位課程),Bachelor of Arts and Bachelor of Education in Language Education - English (double degree),BA&BEd(LangEd)-Eng,UGC-funded,3,3,Attained,2,"5 years",Bachelor's Degree,Yes (on a selective basis),"17",https://web.edu.hku.hk/programme/babed_6066,"Applicants are strongly advised to write their personal statement in English in the ""Additional Information"" of their JUPAS application.Applicants are encouraged to explain their interest in language and education providing details about their other learning experiences or extra curricular activities. Supporting documents should be uploaded to the appropriate sections of OEA or SLP.The calculation of programme score considers category A subjects and may include Mathematics Extended Module 1 or 2 or category C subject whichever is higher. Please refer toÂ hku.hk/dseÂ for details.The result(s) of Liberal Studies, Combined Science and Integrated Science achieved in previous sitting(s) will also be considered.",Faculty of Education   Email: babedeng@hku.hk    Tel: +852 3917 2280,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,,1
"2023",JS6078,https://www.jupas.edu.hk/tc/programme/hku/JS6078,HKU,文學士及法學士 (雙學位課程),Bachelor of Arts and Bachelor of Laws (double degree),BA&LLB,UGC-funded,4,5,Attained,3,"5 years",Bachelor's Degree,Yes (on a selective basis),"20",http://arts.hku.hk/  http://www.law.hku.hk,"Remark:  Level 3 in Liberal Studies achieved in previous sitting(s) will be considered in lieu of Citizenship and Social Development. Other Language subjects will be used as unspecified elective subjects. The minimum requirement is Grade E.  The calculation of programme score considers category A subjects and M1/M2 only.Â Please refer to hku.hk/dse for details.The result(s) of Liberal Studies, Combined Science and Integrated Science achieved in previous sitting(s) will also be considered.",Faculty of Arts   Email: arts@hku.hk    Tel: +852 3917 8977,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,,1
"2023",JS6080,https://www.jupas.edu.hk/tc/programme/hku/JS6080,HKU,文學士及教育學士(語文教育) - 中文教育 (雙學位課程),Bachelor of Arts and Bachelor of Education in Language Education - Chinese (double degree),BA&BEd(LangEd)-Chin,UGC-funded,3,3,Attained,2,"5 years",Bachelor's Degree,Yes (on a selective basis),"17",https://web.edu.hku.hk/programme/babed_chi_6080,"Candidates should have knowledge of spoken Cantonese and Putonghua, and traditional Chinese characters.The calculation of programme score considers category A subjects and may include Mathematics Extended Module 1 or 2 or category C subject whichever is higher. Please refer toÂ hku.hk/dseÂ for details.The result(s) of Liberal Studies, Combined Science and Integrated Science achieved in previous sitting(s) will also be considered.",Faculty of Education   Email: babedchi@hku.hk    Tel: +852 3917 2545,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,,1
"2023",JS6092,https://www.jupas.edu.hk/tc/programme/hku/JS6092,HKU,教育學士(幼兒教育及特殊教育),Bachelor of Education in Early Childhood Education and Special Education,BEd(ECE&SE),UGC-funded,3,3,Attained,2,"5 years",Bachelor's Degree,Yes (on a selective basis),"18",https://web.edu.hku.hk/programme/becese,"Candidates must be able to communicate effectively and fluently in both Cantonese and English.The calculation of programme score considers category A subjects and may include Mathematics Extended Module 1 or 2 or category C subject whichever is higher. Please refer toÂ hku.hk/dseÂ for details.The result(s) of Liberal Studies, Combined Science and Integrated Science achieved in previous sitting(s) will also be considered.",Faculty of Education   Email: ecese@hku.hk    Tel: +852 3917 8971,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,0,1,,,1
"2023",JS6107,https://www.jupas.edu.hk/tc/programme/hku/JS6107,HKU,牙醫學士,Bachelor of Dental Surgery,BDS,UGC-funded,3,4,Attained,3,"6 years",Bachelor's Degree,Yes (on a selective basis),"90",http://facdent.hku.hk,"Remark:  Level 3 in Liberal Studies achieved in previous sitting(s) will be considered in lieu of Citizenship and Social Development. Other Language subjects will be used as unspecified elective subjects. The minimum requirement is Grade E.  The calculation of programme score considers category A subjects and M1/M2 only.Â Please refer toÂ hku.hk/dseÂ for details.The result(s) of Liberal Studies, Combined Science and Integrated Science achieved in previous sitting(s) will also be considered.",Faculty of Dentistry   Email: dental@hku.hk    Tel: +852 2859 0345,"","","",0,"",,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,2,1,,,1
